date,store,item,predictions
2018-03-11,4,4,23.92603873237066
2018-03-12,4,4,18.342295018251768
2018-03-13,4,4,19.9543660958286
2018-03-14,4,4,18.234353744298847
2018-03-15,4,4,22.995952407053036
2018-03-16,4,4,26.50725193065317
2018-03-17,4,4,26.265477920513543
2018-03-18,4,4,32.35381716936786
2018-03-19,4,4,21.007818819693824
2018-03-20,4,4,21.60604358274015
2018-03-21,4,4,20.6579489341963
2018-03-22,4,4,24.139277235428573
2018-03-23,4,4,27.603768043020864
2018-03-24,4,4,29.685667938306644
2018-03-25,4,4,24.949484266472254
2018-03-26,4,4,16.4886590488084
2018-03-27,4,4,23.278505552938725
2018-03-28,4,4,23.5965724780302
2018-03-29,4,4,24.92236999168658
2018-03-30,4,4,25.806842316684357
2018-03-31,4,4,26.72927242254734
2018-01-01,5,4,10.469397462291266
2018-01-02,5,4,11.274084519003015
2018-01-03,5,4,10.7237744477637
2018-01-04,5,4,13.310817273777927
2018-01-05,5,4,12.946885815984194
2018-01-06,5,4,15.310396064789094
2018-01-07,5,4,13.992209551842588
2018-01-08,5,4,10.133469099356912
2018-01-09,5,4,13.05635752050677
2018-01-10,5,4,11.805680745882043
2018-01-11,5,4,14.026550874074049
2018-01-12,5,4,14.185335910935867
2018-01-13,5,4,13.204765793268074
2018-01-14,5,4,13.981127361487241
2018-01-15,5,4,10.866955202625157
2018-01-16,5,4,11.724655521122811
2018-01-17,5,4,12.906927573506634
2018-01-18,5,4,12.46832944457706
2018-01-19,5,4,15.100811168372232
2018-01-20,5,4,14.09208938054586
2018-01-21,5,4,14.734750674912817
2018-01-22,5,4,10.235027242888329
2018-01-23,5,4,11.728314381427788
2018-01-24,5,4,13.03347693365676
2018-01-25,5,4,11.239309904371318
2018-01-26,5,4,12.62493349155031
2018-01-27,5,4,13.06396607304084
2018-01-28,5,4,14.980334938818027
2018-01-29,5,4,10.683362684366053
2018-01-30,5,4,11.586114211759417
2018-01-31,5,4,14.862729735297542
2018-02-01,5,4,12.872897367831284
2018-02-02,5,4,15.258330559797503
2018-02-03,5,4,14.606646865465654
2018-02-04,5,4,15.603122177831589
2018-02-05,5,4,11.8895498069894
2018-02-06,5,4,12.206257676963489
2018-02-07,5,4,13.991133619425895
2018-02-08,5,4,13.76568466008373
2018-02-09,5,4,16.036715305696067
2018-02-10,5,4,14.572226859421823
2018-02-11,5,4,16.35261351130177
2018-02-12,5,4,12.494171287048179
2018-02-13,5,4,12.73503069893022
2018-02-14,5,4,12.88968392035784
2018-02-15,5,4,13.011608010104952
2018-02-16,5,4,14.60434198327679
2018-02-17,5,4,13.542170064104738
2018-02-18,5,4,17.482558266646645
2018-02-19,5,4,11.18360529065208
2018-02-20,5,4,13.84475127623361
2018-02-21,5,4,12.0538551378404
2018-02-22,5,4,14.004039725638998
2018-02-23,5,4,14.808662451730918
2018-02-24,5,4,16.504337696100748
2018-02-25,5,4,18.227316964676362
2018-02-26,5,4,11.834194149719934
2018-02-27,5,4,14.089793976371837
2018-02-28,5,4,13.01993018820429
2018-03-01,5,4,15.090436611610537
2018-03-02,5,4,17.269460845978436
2018-03-03,5,4,19.537629092761
2018-03-04,5,4,21.637139636150295
2018-03-05,5,4,12.981737653679776
2018-03-06,5,4,14.603645218105983
2018-03-07,5,4,17.13348622118592
2018-03-08,5,4,19.501746664221848
2018-03-09,5,4,19.51592071610618
2018-03-10,5,4,19.468473014726513
2018-03-11,5,4,18.555691036663593
2018-03-12,5,4,14.625145000222082
2018-03-13,5,4,14.124594535978149
2018-03-14,5,4,16.372361025379448
2018-03-15,5,4,16.866540888566504
2018-03-16,5,4,18.57618666380704
2018-03-17,5,4,18.257499240782803
2018-03-18,5,4,24.061594980548588
2018-03-19,5,4,14.531600688737335
2018-03-20,5,4,14.869826268588817
2018-03-21,5,4,15.781691066130836
2018-03-22,5,4,17.426822987617644
2018-03-23,5,4,18.878098993263794
2018-03-24,5,4,19.694109099850774
2018-03-25,5,4,22.176850051311455
2018-03-26,5,4,12.729114924894365
2018-03-27,5,4,15.755635084555937
2018-03-28,5,4,16.859969577038235
2018-03-29,5,4,17.902833333820137
2018-03-30,5,4,18.07873824203103
2018-03-31,5,4,19.464510466766683
2018-01-01,6,4,11.061569850369057
2018-01-02,6,4,11.918657329166999
2018-01-03,6,4,11.215786071325821
2018-01-04,6,4,12.380152778961085
2018-01-05,6,4,13.911117101211541
2018-01-06,6,4,15.033592447565013
2018-01-07,6,4,15.008708805852207
2018-01-08,6,4,10.814423822277737
2018-01-09,6,4,12.821577471697292
2018-01-10,6,4,12.223974521169188
2018-01-11,6,4,10.979214191556425
2018-01-12,6,4,11.72795611923685
2018-01-13,6,4,12.81534582007527
2018-01-14,6,4,14.699949906970476
2018-01-15,6,4,10.481673861881669
2018-01-16,6,4,12.69781608422165
2018-01-17,6,4,10.812256206690169
2018-01-18,6,4,12.397341247570333
2018-01-19,6,4,13.627225476877019
2018-01-20,6,4,14.313575805542653
2018-01-21,6,4,13.463168629097677
2018-01-22,6,4,10.464044110680819
2018-01-23,6,4,11.219809660403058
2018-01-24,6,4,10.849211234789319
2018-01-25,6,4,13.086146564238241
2018-01-26,6,4,11.607594451001617
2018-01-27,6,4,16.762690424329616
2018-01-28,6,4,15.141433422997697
2018-01-29,6,4,10.532965831495854
2018-01-30,6,4,12.688739908782479
2018-01-31,6,4,12.098570423767134
2018-02-01,6,4,12.33511394499665
2018-02-02,6,4,14.075018139452782
2018-02-03,6,4,18.373277898010716
2018-02-04,6,4,14.6058182427398
2018-02-05,6,4,10.007759375191183
2018-02-06,6,4,14.816144195166544
2018-02-07,6,4,14.223877916486291
2018-02-08,6,4,16.893957098849715
2018-02-09,6,4,17.90107500815415
2018-02-10,6,4,17.752682777828646
2018-02-11,6,4,16.48136351565732
2018-02-12,6,4,10.918653938786726
2018-02-13,6,4,13.113431661181759
2018-02-14,6,4,12.525459616812704
2018-02-15,6,4,16.095056604504926
2018-02-16,6,4,13.069785636148257
2018-02-17,6,4,14.564592572517675
2018-02-18,6,4,18.021884840560315
2018-02-19,6,4,10.348819029648496
2018-02-20,6,4,14.439657819946333
2018-02-21,6,4,12.710137926219069
2018-02-22,6,4,14.796273491983257
2018-02-23,6,4,16.149163928790284
2018-02-24,6,4,16.795767461512888
2018-02-25,6,4,20.36986666905412
2018-02-26,6,4,12.2345257808469
2018-02-27,6,4,14.172458910006991
2018-02-28,6,4,12.541790420761869
2018-03-01,6,4,16.737477613998
2018-03-02,6,4,16.68259094045874
2018-03-03,6,4,18.95203352856234
2018-03-04,6,4,21.671590205760968
2018-03-05,6,4,13.653488848287147
2018-03-06,6,4,15.903953139052328
2018-03-07,6,4,13.495732381440678
2018-03-08,6,4,17.1461498529665
2018-03-09,6,4,21.46189328691744
2018-03-10,6,4,19.028885519378413
2018-03-11,6,4,18.197049615580838
2018-03-12,6,4,13.267292311854305
2018-03-13,6,4,17.3605609190988
2018-03-14,6,4,15.880121666118598
2018-03-15,6,4,20.142606248136236
2018-03-16,6,4,19.093759680287246
2018-03-17,6,4,18.315866899380538
2018-03-18,6,4,19.923744372923437
2018-03-19,6,4,13.07130024359293
2018-03-20,6,4,14.553413470792016
2018-03-21,6,4,14.659992430837294
2018-03-22,6,4,16.781018910027075
2018-03-23,6,4,18.64524656689469
2018-03-24,6,4,20.2350647651635
2018-03-25,6,4,21.664072292925816
2018-03-26,6,4,14.586581806951916
2018-03-27,6,4,14.878633421665105
2018-03-28,6,4,14.360087798477188
2018-03-29,6,4,22.398053922093414
2018-03-30,6,4,17.258613463322664
2018-03-31,6,4,20.484840565378867
2018-01-01,7,4,9.11318491191418
2018-01-02,7,4,12.388271511302383
2018-01-03,7,4,10.611737282313765
2018-01-04,7,4,11.15869289947643
2018-01-05,7,4,11.862106527807368
2018-01-06,7,4,12.859234482922245
2018-01-07,7,4,15.827279230585187
2018-01-08,7,4,9.732909950864151
2018-01-09,7,4,10.031445198377666
2018-01-10,7,4,10.595683851490392
2018-01-11,7,4,10.701272697237076
2018-01-12,7,4,13.122336322095881
2018-01-13,7,4,11.839895360906574
2018-01-14,7,4,15.86013459815459
2018-01-15,7,4,10.424378386703706
2018-01-16,7,4,10.601993617537621
2018-01-17,7,4,9.84518490958398
2018-01-18,7,4,12.263760195225506
2018-01-19,7,4,11.682269384678444
2018-01-20,7,4,12.71210270113185
2018-01-21,7,4,13.496115887069244
2018-01-22,7,4,9.620295153033613
2018-01-23,7,4,10.987003399013883
2018-01-24,7,4,9.806240773184127
2018-01-25,7,4,13.06626185294297
2018-01-26,7,4,12.86359412735132
2018-01-27,7,4,15.549326401976897
2018-01-28,7,4,13.997834163987045
2018-01-29,7,4,10.608686020681473
2018-01-30,7,4,10.261207121178167
2018-01-31,7,4,11.560441482807951
2018-02-01,7,4,13.500389023249628
2018-02-02,7,4,12.717590717809607
2018-02-03,7,4,12.733709878888204
2018-02-04,7,4,14.449478543450212
2018-02-05,7,4,10.041382560500356
2018-02-06,7,4,11.883056528607115
2018-02-07,7,4,12.385489020464954
2018-02-08,7,4,11.99530720290475
2018-02-09,7,4,15.562767118971964
2018-02-10,7,4,14.588422216201256
2018-02-11,7,4,15.913268264121436
2018-02-12,7,4,11.847357826443414
2018-02-13,7,4,11.989231552300406
2018-02-14,7,4,10.76791774310554
2018-02-15,7,4,12.992698295135929
2018-02-16,7,4,13.457237934197941
2018-02-17,7,4,13.6879701361911
2018-02-18,7,4,14.565759876157713
2018-02-19,7,4,10.60765091291867
2018-02-20,7,4,12.160708818096658
2018-02-21,7,4,11.561464400126095
2018-02-22,7,4,15.141501395349659
2018-02-23,7,4,14.372931272856983
2018-02-24,7,4,14.839414296532139
2018-02-25,7,4,16.061990950410653
2018-02-26,7,4,11.3942871815329
2018-02-27,7,4,11.818793868562391
2018-02-28,7,4,12.629393840212549
2018-03-01,7,4,14.896735639551814
2018-03-02,7,4,16.555832260904314
2018-03-03,7,4,19.226265475900316
2018-03-04,7,4,17.847903214915842
2018-03-05,7,4,11.704184166595006
2018-03-06,7,4,13.147311731778322
2018-03-07,7,4,15.360010604976546
2018-03-08,7,4,16.86027061331996
2018-03-09,7,4,15.199129174173384
2018-03-10,7,4,18.37480314186444
2018-03-11,7,4,19.83579557766399
2018-03-12,7,4,11.741999619715047
2018-03-13,7,4,13.297054487934902
2018-03-14,7,4,13.586961019680343
2018-03-15,7,4,15.948327406993716
2018-03-16,7,4,16.331444650505414
2018-03-17,7,4,16.67172350099947
2018-03-18,7,4,17.104990759044295
2018-03-19,7,4,11.57326873143546
2018-03-20,7,4,13.779685521642056
2018-03-21,7,4,12.189805575821417
2018-03-22,7,4,14.042399275815344
2018-03-23,7,4,16.92995936156964
2018-03-24,7,4,17.35026039936728
2018-03-25,7,4,17.219945558564454
2018-03-26,7,4,11.389801983129539
2018-03-27,7,4,12.575750336246566
2018-03-28,7,4,15.200618220281235
2018-03-29,7,4,16.652674010506704
2018-03-30,7,4,15.68882593351215
2018-03-31,7,4,16.14130320645735
2018-01-01,8,4,15.462019848803793
2018-01-02,8,4,16.368044217809786
2018-01-03,8,4,18.91459903568238
2018-01-04,8,4,20.300361707884488
2018-01-05,8,4,22.154342480014765
2018-01-06,8,4,25.945313211845512
2018-01-07,8,4,25.4709504493856
2018-01-08,8,4,17.105615437363948
2018-01-09,8,4,19.013746021617663
2018-01-10,8,4,19.360786805608726
2018-01-11,8,4,18.879622531601814
2018-01-12,8,4,20.08318706052582
2018-01-13,8,4,23.633228280960196
2018-01-14,8,4,23.943818149984438
2018-01-15,8,4,19.214724684629783
2018-01-16,8,4,20.631771053412873
2018-01-17,8,4,23.481255922599395
2018-01-18,8,4,22.473142209050533
2018-01-19,8,4,24.435417423661278
2018-01-20,8,4,22.491914574128085
2018-01-21,8,4,22.91889789703524
2018-01-22,8,4,15.584730952539525
2018-01-23,8,4,19.760645646320842
2018-01-24,8,4,18.924671104635404
2018-01-25,8,4,20.60028667625223
2018-01-26,8,4,22.694740289350836
2018-01-27,8,4,21.29540548916097
2018-01-28,8,4,25.90956417259112
2018-01-29,8,4,15.336165194724666
2018-01-30,8,4,18.568673815521247
2018-01-31,8,4,17.1931331544817
2018-02-01,8,4,21.778843767494646
2018-02-02,8,4,21.15861689801051
2018-02-03,8,4,23.01497374844854
2018-02-04,8,4,26.92698262031454
2018-02-05,8,4,18.352522426929752
2018-02-06,8,4,20.872879183563374
2018-02-07,8,4,21.372662515051246
2018-02-08,8,4,20.84846832127773
2018-02-09,8,4,24.832300439790966
2018-02-10,8,4,26.29403651264609
2018-02-11,8,4,29.843993207587182
2018-02-12,8,4,19.200153360498376
2018-02-13,8,4,19.259782213971494
2018-02-14,8,4,18.344935299841957
2018-02-15,8,4,21.83305007600471
2018-02-16,8,4,28.060007262229835
2018-02-17,8,4,23.25846043894388
2018-02-18,8,4,25.14169341754577
2018-02-19,8,4,18.39455941800989
2018-02-20,8,4,19.465486693236315
2018-02-21,8,4,21.56733102931309
2018-02-22,8,4,20.45456888967022
2018-02-23,8,4,23.206318240952296
2018-02-24,8,4,27.48435034582859
2018-02-25,8,4,32.99407357391049
2018-02-26,8,4,15.605538112608222
2018-02-27,8,4,20.504884162376673
2018-02-28,8,4,18.181688935082864
2018-03-01,8,4,26.523367656511933
2018-03-02,8,4,25.21124756911247
2018-03-03,8,4,30.855334245683796
2018-03-04,8,4,31.278900599514017
2018-03-05,8,4,21.316507642599337
2018-03-06,8,4,21.744393504205636
2018-03-07,8,4,25.87263563170237
2018-03-08,8,4,26.211033703822142
2018-03-09,8,4,27.185871082649758
2018-03-10,8,4,27.770253353127877
2018-03-11,8,4,30.25229104978146
2018-03-12,8,4,25.0188658032633
2018-03-13,8,4,23.183369018051245
2018-03-14,8,4,24.799422746812425
2018-03-15,8,4,27.698092206813797
2018-03-16,8,4,27.60166711683555
2018-03-17,8,4,33.655284429052195
2018-03-18,8,4,32.762201010979204
2018-03-19,8,4,22.136654078127954
2018-03-20,8,4,23.476227051079036
2018-03-21,8,4,24.199985724949407
2018-03-22,8,4,25.968262883234658
2018-03-23,8,4,25.172881775368463
2018-03-24,8,4,30.137416193345654
2018-03-25,8,4,31.32356711685505
2018-03-26,8,4,19.959558090448574
2018-03-27,8,4,25.647716851682713
2018-03-28,8,4,20.752430142152424
2018-03-29,8,4,33.1957610212901
2018-03-30,8,4,31.743764970094002
2018-03-31,8,4,28.54933883249707
2018-01-01,9,4,11.527594046718695
2018-01-02,9,4,17.07773441608884
2018-01-03,9,4,15.58411788247701
2018-01-04,9,4,17.66222082014059
2018-01-05,9,4,20.146213163382228
2018-01-06,9,4,21.36288645684046
2018-01-07,9,4,22.148559886202055
2018-01-08,9,4,12.528396897064741
2018-01-09,9,4,14.257011265534567
2018-01-10,9,4,17.776320467099037
2018-01-11,9,4,17.21643441669847
2018-01-12,9,4,20.67119736301815
2018-01-13,9,4,22.314101688469062
2018-01-14,9,4,21.62953337871834
2018-01-15,9,4,15.267615890081748
2018-01-16,9,4,17.893783395560483
2018-01-17,9,4,18.644705798031065
2018-01-18,9,4,17.752024498709677
2018-01-19,9,4,19.02999963396346
2018-01-20,9,4,19.614759725240617
2018-01-21,9,4,22.765331157571723
2018-01-22,9,4,12.98288660088719
2018-01-23,9,4,17.41129816036869
2018-01-24,9,4,15.813436395769074
2018-01-25,9,4,19.670583381646612
2018-01-26,9,4,18.394651050562384
2018-01-27,9,4,23.145800109719858
2018-01-28,9,4,23.090624269260474
2018-01-29,9,4,12.894912404110965
2018-01-30,9,4,16.15396400218797
2018-01-31,9,4,18.046586890631307
2018-02-01,9,4,20.736420867886075
2018-02-02,9,4,20.552351201320697
2018-02-03,9,4,21.798135415806335
2018-02-04,9,4,23.823206730344797
2018-02-05,9,4,17.762236281486416
2018-02-06,9,4,17.451861972020563
2018-02-07,9,4,19.372594495288645
2018-02-08,9,4,16.46037511494031
2018-02-09,9,4,19.18587918256827
2018-02-10,9,4,23.10125564480299
2018-02-11,9,4,25.956100699909218
2018-02-12,9,4,17.917450410106195
2018-02-13,9,4,17.281464541929843
2018-02-14,9,4,18.371714458579373
2018-02-15,9,4,18.213194670437066
2018-02-16,9,4,21.086932710370352
2018-02-17,9,4,21.27200105557493
2018-02-18,9,4,21.59426099554138
2018-02-19,9,4,15.829915238182652
2018-02-20,9,4,16.925699737022242
2018-02-21,9,4,19.52245275606479
2018-02-22,9,4,17.753056904223996
2018-02-23,9,4,19.64610724342228
2018-02-24,9,4,28.267980650697496
2018-02-25,9,4,25.27687581729726
2018-02-26,9,4,16.085537784423682
2018-02-27,9,4,18.63890776125219
2018-02-28,9,4,18.709695243033483
2018-03-01,9,4,25.551267594369655
2018-03-02,9,4,24.662242797555614
2018-03-03,9,4,25.637870743997084
2018-03-04,9,4,27.09556293391599
2018-03-05,9,4,20.730484874192772
2018-03-06,9,4,20.28201646077587
2018-03-07,9,4,20.646288522331602
2018-03-08,9,4,24.988953813560673
2018-03-09,9,4,24.738052236910075
2018-03-10,9,4,26.841747309504953
2018-03-11,9,4,25.24399813251149
2018-03-12,9,4,22.80442050727115
2018-03-13,9,4,20.925455109110295
2018-03-14,9,4,23.136614038578866
2018-03-15,9,4,23.01103619511452
2018-03-16,9,4,23.32446404177604
2018-03-17,9,4,26.472552600880324
2018-03-18,9,4,26.564991051934342
2018-03-19,9,4,18.751148635206636
2018-03-20,9,4,18.516936755552408
2018-03-21,9,4,24.826890989763275
2018-03-22,9,4,26.082325581322404
2018-03-23,9,4,25.59473761837968
2018-03-24,9,4,24.372394853629757
2018-03-25,9,4,32.0998122843404
2018-03-26,9,4,17.2091305573161
2018-03-27,9,4,25.078804515661282
2018-03-28,9,4,25.911045722899143
2018-03-29,9,4,24.9756682883612
2018-03-30,9,4,24.311143311958237
2018-03-31,9,4,27.39409655458362
2018-01-01,10,4,15.825180491648169
2018-01-02,10,4,18.432821506081563
2018-01-03,10,4,17.05713304762807
2018-01-04,10,4,17.498422951789028
2018-01-05,10,4,22.988068867861283
2018-01-06,10,4,19.914193331134815
2018-01-07,10,4,24.102049079614254
2018-01-08,10,4,17.01812900911877
2018-01-09,10,4,17.376355463047503
2018-01-10,10,4,21.85969890826839
2018-01-11,10,4,26.208609522296033
2018-01-12,10,4,23.344185526143544
2018-01-13,10,4,23.428988462345437
2018-01-14,10,4,21.788695085728158
2018-01-15,10,4,15.996426851482962
2018-01-16,10,4,16.746452560372102
2018-01-17,10,4,17.741598459656334
2018-01-18,10,4,18.210754009275316
2018-01-19,10,4,21.1905320278111
2018-01-20,10,4,19.10870173126527
2018-01-21,10,4,22.953288517687422
2018-01-22,10,4,15.877901557543359
2018-01-23,10,4,16.37253630443347
2018-01-24,10,4,16.430525139758625
2018-01-25,10,4,20.204980136322717
2018-01-26,10,4,23.555544479616305
2018-01-27,10,4,20.10394328907391
2018-01-28,10,4,24.767512334137862
2018-01-29,10,4,13.313459770778575
2018-01-30,10,4,17.484789463599267
2018-01-31,10,4,16.77779877333426
2018-02-01,10,4,22.171132352993286
2018-02-02,10,4,23.280137507688668
2018-02-03,10,4,21.522220480407142
2018-02-04,10,4,24.174567900827974
2018-02-05,10,4,14.826642422482625
2018-02-06,10,4,19.268836966392584
2018-02-07,10,4,18.02514903741383
2018-02-08,10,4,22.00985905416081
2018-02-09,10,4,21.29956138464873
2018-02-10,10,4,20.855929508841825
2018-02-11,10,4,22.984640068376216
2018-02-12,10,4,15.316371761071402
2018-02-13,10,4,17.41831821718372
2018-02-14,10,4,22.35937455518766
2018-02-15,10,4,17.82128356249514
2018-02-16,10,4,23.48371979885951
2018-02-17,10,4,20.835356832102732
2018-02-18,10,4,25.065018302236005
2018-02-19,10,4,16.29085827286262
2018-02-20,10,4,21.20543159242585
2018-02-21,10,4,17.830364431696076
2018-02-22,10,4,24.285177465541572
2018-02-23,10,4,24.699753411229377
2018-02-24,10,4,23.83412196448209
2018-02-25,10,4,23.67269399302501
2018-02-26,10,4,15.732216451318836
2018-02-27,10,4,17.102353497449474
2018-02-28,10,4,19.521393147311116
2018-03-01,10,4,27.439779903949038
2018-03-02,10,4,23.49007769774617
2018-03-03,10,4,29.22579409041543
2018-03-04,10,4,28.49141801787025
2018-03-05,10,4,17.98505174053724
2018-03-06,10,4,24.56718392856067
2018-03-07,10,4,23.238968348883233
2018-03-08,10,4,25.4002889840455
2018-03-09,10,4,26.874930790248644
2018-03-10,10,4,24.918639307213592
2018-03-11,10,4,33.374091131007035
2018-03-12,10,4,18.547523516630488
2018-03-13,10,4,22.02228768366445
2018-03-14,10,4,22.817276942832137
2018-03-15,10,4,24.10372252001857
2018-03-16,10,4,30.929304363202444
2018-03-17,10,4,29.80583146849644
2018-03-18,10,4,29.54215299806295
2018-03-19,10,4,23.420509071433578
2018-03-20,10,4,23.625728099437197
2018-03-21,10,4,22.029611175957367
2018-03-22,10,4,25.593298118732044
2018-03-23,10,4,25.53529122259127
2018-03-24,10,4,28.22521424434923
2018-03-25,10,4,30.97507999338921
2018-03-26,10,4,19.36619161499088
2018-03-27,10,4,19.796550938095276
2018-03-28,10,4,27.525047683827225
2018-03-29,10,4,27.755445906974952
2018-03-30,10,4,26.026577984944222
2018-03-31,10,4,30.731979065857097
2018-01-01,1,5,11.52779210603304
2018-01-02,1,5,11.801052700680572
2018-01-03,1,5,11.978434005830787
2018-01-04,1,5,15.516686511443892
2018-01-05,1,5,13.083969810600511
2018-01-06,1,5,15.251329108777382
2018-01-07,1,5,14.524048764812886
2018-01-08,1,5,10.558482482227662
2018-01-09,1,5,11.97233325401461
2018-01-10,1,5,11.74419950146282
2018-01-11,1,5,13.80884159827039
2018-01-12,1,5,15.73560688475988
2018-01-13,1,5,15.332339337855533
2018-01-14,1,5,16.997628103890694
2018-01-15,1,5,10.181536092361528
2018-01-16,1,5,12.561219498448787
2018-01-17,1,5,10.615065324214754
2018-01-18,1,5,14.357291815124386
2018-01-19,1,5,16.37854720112171
2018-01-20,1,5,14.245250506416687
2018-01-21,1,5,18.085503420426843
2018-01-22,1,5,10.182999687885278
2018-01-23,1,5,12.470013355529385
2018-01-24,1,5,13.010681271890995
2018-01-25,1,5,13.136068462666179
2018-01-26,1,5,12.124442789316516
2018-01-27,1,5,14.836799813280201
2018-01-28,1,5,14.154656923102767
2018-01-29,1,5,10.265776011871942
2018-01-30,1,5,11.614291836229613
2018-01-31,1,5,10.693779135787796
2018-02-01,1,5,14.335100714071286
2018-02-02,1,5,15.922525525430197
2018-02-03,1,5,17.400459881289994
2018-02-04,1,5,15.854388579677988
2018-02-05,1,5,11.022201365828842
2018-02-06,1,5,14.31306681646078
2018-02-07,1,5,13.593371050694493
2018-02-08,1,5,14.191202551125723
2018-02-09,1,5,14.4335229809599
2018-02-10,1,5,19.172015263427863
2018-02-11,1,5,14.646806671731833
2018-02-12,1,5,13.45327326120414
2018-02-13,1,5,15.761305624262228
2018-02-14,1,5,15.324601050769084
2018-02-15,1,5,13.797497649976222
2018-02-16,1,5,17.103408253095825
2018-02-17,1,5,15.97947395006036
2018-02-18,1,5,17.39750438982667
2018-02-19,1,5,12.704007245954216
2018-02-20,1,5,13.595193272773662
2018-02-21,1,5,13.102105491343245
2018-02-22,1,5,15.0914185905287
2018-02-23,1,5,15.796995423587504
2018-02-24,1,5,17.91652160025016
2018-02-25,1,5,19.059897915913464
2018-02-26,1,5,11.806586341858786
2018-02-27,1,5,12.012374634438894
2018-02-28,1,5,14.94023088866907
2018-03-01,1,5,17.83081981718917
2018-03-02,1,5,17.432745950663687
2018-03-03,1,5,19.337696597771366
2018-03-04,1,5,19.893434684244536
2018-03-05,1,5,15.747037291339685
2018-03-06,1,5,17.123875408653063
2018-03-07,1,5,14.404282019889637
2018-03-08,1,5,16.54753222780708
2018-03-09,1,5,17.685592925293925
2018-03-10,1,5,21.502659739918965
2018-03-11,1,5,19.989368006140623
2018-03-12,1,5,13.031013179080432
2018-03-13,1,5,17.75841442769163
2018-03-14,1,5,14.375057161967053
2018-03-15,1,5,17.68861087296478
2018-03-16,1,5,20.129121994252298
2018-03-17,1,5,20.7036839070797
2018-03-18,1,5,18.438548462997588
2018-03-19,1,5,12.21759003605754
2018-03-20,1,5,15.600250866906949
2018-03-21,1,5,14.640245221323857
2018-03-22,1,5,18.50936947972367
2018-03-23,1,5,18.7468004603358
2018-03-24,1,5,16.36952240507251
2018-03-25,1,5,20.313033046327202
2018-03-26,1,5,13.932981682458797
2018-03-27,1,5,16.087978350438345
2018-03-28,1,5,16.751988590685567
2018-03-29,1,5,18.609828603101327
2018-03-30,1,5,18.74999962604276
2018-03-31,1,5,19.6429511554437
2018-01-01,2,5,15.142443292008199
2018-01-02,2,5,16.462178944938266
2018-01-03,2,5,18.336947351263536
2018-01-04,2,5,17.98979703797984
2018-01-05,2,5,20.355155711934266
2018-01-06,2,5,19.597001143536648
2018-01-07,2,5,20.10304436247208
2018-01-08,2,5,15.617689108068856
2018-01-09,2,5,14.75036199273339
2018-01-10,2,5,16.673264900791278
2018-01-11,2,5,20.1445455408217
2018-01-12,2,5,21.39371266937466
2018-01-13,2,5,21.701668155496005
2018-01-14,2,5,25.871508712577533
2018-01-15,2,5,14.100488842148229
2018-01-16,2,5,17.82401673173704
2018-01-17,2,5,15.709898731048659
2018-01-18,2,5,21.166813479126766
2018-01-19,2,5,21.712234502483664
2018-01-20,2,5,19.72274520360903
2018-01-21,2,5,22.16337365014963
2018-01-22,2,5,14.593371269708628
2018-01-23,2,5,17.906907681380318
2018-01-24,2,5,16.801368594370047
2018-01-25,2,5,19.09976538057772
2018-01-26,2,5,19.840065587252816
2018-01-27,2,5,19.417638070075338
2018-01-28,2,5,23.661750258310907
2018-01-29,2,5,14.402717954359233
2018-01-30,2,5,18.289882188261245
2018-01-31,2,5,17.762762666781743
2018-02-01,2,5,19.57865025109487
2018-02-02,2,5,22.272400495257095
2018-02-03,2,5,21.43050486611489
2018-02-04,2,5,21.769456220552982
2018-02-05,2,5,14.923467247283686
2018-02-06,2,5,17.354836992917072
2018-02-07,2,5,17.284800678775152
2018-02-08,2,5,20.706495066977276
2018-02-09,2,5,21.770287536101044
2018-02-10,2,5,26.40486228060118
2018-02-11,2,5,22.80424892167786
2018-02-12,2,5,17.84373484274362
2018-02-13,2,5,16.27307573403037
2018-02-14,2,5,18.18737030653524
2018-02-15,2,5,20.900305091914984
2018-02-16,2,5,17.61119273646417
2018-02-17,2,5,20.583927376403096
2018-02-18,2,5,24.435165445949508
2018-02-19,2,5,13.889486138264974
2018-02-20,2,5,20.43632039186447
2018-02-21,2,5,16.261641562472306
2018-02-22,2,5,18.46799989170537
2018-02-23,2,5,20.040525595749266
2018-02-24,2,5,26.619460683057294
2018-02-25,2,5,20.09257528572744
2018-02-26,2,5,16.56270451895815
2018-02-27,2,5,19.438448255929234
2018-02-28,2,5,19.614584494092306
2018-03-01,2,5,23.131469612214207
2018-03-02,2,5,23.202433568811237
2018-03-03,2,5,24.123938033573875
2018-03-04,2,5,31.955827426004237
2018-03-05,2,5,18.68553188012263
2018-03-06,2,5,24.22871207210739
2018-03-07,2,5,22.32069125695193
2018-03-08,2,5,23.76711644748962
2018-03-09,2,5,22.309484260542956
2018-03-10,2,5,26.74249647956484
2018-03-11,2,5,26.445294590311878
2018-03-12,2,5,18.726302501245133
2018-03-13,2,5,20.72292837462317
2018-03-14,2,5,22.41015263275818
2018-03-15,2,5,22.89402995025874
2018-03-16,2,5,24.27235265844375
2018-03-17,2,5,26.045873408885736
2018-03-18,2,5,26.584617695546058
2018-03-19,2,5,18.596822918741793
2018-03-20,2,5,24.99317034055937
2018-03-21,2,5,18.64610495545475
2018-03-22,2,5,22.751150533060446
2018-03-23,2,5,27.312950165753374
2018-03-24,2,5,24.9670486469443
2018-03-25,2,5,29.079475101095326
2018-03-26,2,5,18.752057981957954
